10.5400	8.870	0.000	1458.06	18.0						
10.5600	8.869	-0.001	1460.25	18.0						
10.5800	8.868	-0.001	1462.45	18.0						
10.6000	8.868	-0.001	1464.66	18.0						
10.6200	8.867	-0.001	1466.85	18.0						
10.6400	8.867	0.000	1469.05	18.0						
10.6600	8.866	-0.001	1471.26	18.0						
10.6800	8.866	0.000	1473.46	18.0						
10.7000	8.865	-0.001	1475.65	18.0						
10.7200	8.864	-0.001	1477.86	18.0						
10.7400	8.864	-0.001	1480.05	18.0						
10.7600	8.863	-0.001	1482.25	18.0						
10.7800	8.862	-0.001	1484.46	18.0						
10.8000	8.862	-0.001	1486.64	18.0						
10.8200	8.861	-0.001	1488.84	18.0						
10.8400	8.861	-0.001	1491.05	18.0						
10.8600	8.860	-0.001	1493.24	18.0						
10.8800	8.860	-0.001	1495.44	18.0						
10.9000	8.859	0.000	1497.65	18.0						
10.9200	8.858	-0.001	1499.84	18.0						
10.9400	8.858	-0.001	1502.04	18.0						
10.9600	8.857	0.000	1504.24	18.0						
10.9800	8.857	-0.001	1506.44	18.0						
11.0000	8.856	-0.001	1508.64	18.0						
11.0200	8.856	0.000	1510.84	18.0						
11.0400	8.855	-0.001	1513.04	18.0						
11.0600	8.854	-0.001	1515.23	18.0						
11.0800	8.854	0.000	1517.44	18.0						
11.1000	8.853	-0.001	1519.63	18.0						
11.1200	8.853	-0.001	1521.94	18.0						
11.1400	8.852	0.000	1524.13	18.0						
11.1600	8.852	-0.001	1526.33	18.0						
11.1800	8.851	0.000	1528.53	18.0						
11.2000	8.850	-0.001	1530.73	18.0						
11.2200	8.850	0.000	1532.93	18.0						
11.2400	8.849	-0.001	1535.13	18.0						
11.2600	8.849	-0.001	1537.33	18.0						
11.2800	8.848	-0.001	1539.53	18.0						
11.3000	8.848	-0.001	1541.73	18.0						
11.3200	8.847	0.000	1543.92	18.0						
11.3400	8.847	-0.001	1546.12	18.0						
11.3600	8.846	0.000	1548.33	18.0						
11.3800	8.846	-0.001	1550.52	18.0						
11.4000	8.845	-0.001	1552.72	18.0						
11.4200	8.844	-0.001	1554.92	18.0						
11.4400	8.844	0.000	1557.12	18.0						
11.4600	8.843	-0.001	1559.32	18.0						
11.4800	8.843	0.000	1561.52	18.0						
11.5000	8.842	-0.001	1563.72	18.0						
11.5200	8.842	-0.001	1565.92	18.0						
11.5400	8.841	-0.001	1568.12	18.0						
11.5600	8.841	0.000	1570.31	18.0						
11.5800	8.840	-0.001	1572.51	18.0						
11.6000	8.839	-0.001	1574.81	18.0						
11.6200	8.839	0.000	1577.01	18.0						
11.6400	8.838	-0.001	1579.22	18.0						
11.6600	8.838	0.000	1581.41	18.0						
